QueryID	SubjectID	Identity	AlignmentLen	Mismatch	GapOpen	QueryStart	QueryEnd	SubjectStart	SubjectEnd	E-value	BitScore	SubjectDefID	SubjectDef
unnamed	gb|MEM2119121.1|	15.139	251	213	17	11	244	63	313	2.00421e-67	221	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM4704260.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MBT0159311.1|	15.873	252	212	17	10	244	59	310	2.51171e-67	221	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
unnamed	gb|MCW3993104.1|	15.294	255	216	17	7	244	56	310	4.22749e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCW4048041.1|	14.902	255	217	17	7	244	55	309	4.9351e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCW4045244.1|	14.118	255	219	17	7	244	58	312	5.86435e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MEM0314104.1|	16.078	255	214	17	7	244	27	281	8.44811e-67	218	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MCW3984500.1|	14.51	255	218	17	7	244	55	309	9.33109e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MBT0159051.1|	14.902	255	217	17	7	244	56	310	1.22372e-66	219	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
unnamed	gb|UCE15450.1|	16.206	253	212	16	7	243	52	304	1.57687e-66	218	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCJ7559976.1|	14.118	255	219	17	7	244	42	296	4.32553e-66	217	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MFA5364701.1|	17.787	253	208	16	7	243	50	302	8.52157e-66	216	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MCW4024767.1|	13.333	255	221	17	7	244	55	309	8.80541e-66	217	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|RLI47252.1|	16.996	253	210	16	7	243	52	304	1.07577e-65	216	MAG:	hypothetical protein DRO69_00955 [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MEM2107830.1|	14.51	255	218	17	7	244	55	309	1.4232e-65	216	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MBS7633879.1|	16.078	255	214	17	7	244	56	310	2.43959e-65	216	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCW4005265.1|	14.51	255	218	17	7	244	55	309	2.5477e-65	216	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCW4024104.1|	14.176	261	224	17	1	244	50	310	3.67132e-65	215	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	tpg|HDQ07101.1|	18.182	253	207	16	7	243	50	302	8.96903e-65	214	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	tpg|HEY4674718.1|	15.294	255	216	17	7	244	56	310	1.16189e-64	214	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MCW4016819.1|	18.972	253	205	16	7	243	50	302	1.29682e-64	214	hypothetical	protein [Candidatus Bathyarchaeum sp.]
unnamed	gb|MCW4046578.1|	12.955	247	215	17	15	244	63	309	2.56291e-64	213	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|PVX27038.1|	17.787	253	208	16	7	243	63	315	3.1279e-64	213	MAG:	hypothetical protein CW716_04385 [Candidatus Bathyarchaeum sp.]
unnamed	gb|XES76386.1|	15.476	252	213	17	10	244	59	310	3.27967e-64	213	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|PVX24521.1|	17.391	253	209	16	7	243	50	302	4.97535e-64	212	MAG:	hypothetical protein CW691_07335 [Candidatus Bathyarchaeum sp.]
unnamed	gb|MCW4005360.1|	18.182	253	207	16	7	243	50	302	8.28185e-64	211	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	tpg|HLE74934.1|	15.294	255	216	17	7	244	55	309	7.60981e-63	210	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
unnamed	ref|WP_103656354.1|	16.028	287	241	46	3	243	44	330	9.00071e-63	210	phage	major capsid protein, partial [Bacillus thuringiensis]
unnamed	gb|XES76115.1|	13.725	255	220	17	7	244	55	309	1.27979e-62	209	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|UNY39842.1|	14.286	287	246	46	3	243	40	326	1.30752e-62	210	major	capsid protein [Bacillus phage vB_BauM_KLEB27-3]
unnamed	gb|MCW3998905.1|	13.725	255	220	17	7	244	55	309	1.88996e-62	208	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	ref|WP_196477415.1|	16.028	287	241	46	3	243	44	330	1.89182e-62	210	phage	major capsid protein [Bacillus sp. SRB3LM] >gb|MBG0967657.1| phage major capsid protein [Bacillus sp. SRB3LM]
unnamed	gb|XHH10484.1|	14.51	255	218	17	7	244	56	310	2.09859e-62	208	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	ref|WP_000414480.1|	16.028	287	241	46	3	243	44	330	2.39658e-62	210	MULTISPECIES:	phage major capsid protein [Bacillus] >gb|AFQ30255.1| hypothetical protein BTF1_30772 [Bacillus thuringiensis HD-789] >gb|AJH02384.1| phage major capsid protein, HK97 family [Bacillus thuringiensis HD1002] >gb|AND28447.1| major capsid protein [Bacillus thuringiensis serovar israelensis] >gb|EEM99524.1| hypothetical protein bthur0014_60300 [Bacillus thuringiensis IBL 4222] >gb|EXL36864.1| hypothetical protein BG78_24080 [Bacillus thuringiensis serovar israelensis]
unnamed	gb|MCW4000603.1|	13.333	255	221	17	7	244	55	309	2.85206e-62	208	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCW4017992.1|	12.549	255	223	17	7	244	55	309	2.92492e-62	208	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MDI9576520.1|	12.941	255	222	17	7	244	55	309	3.07665e-62	208	phage	major capsid protein [Thermoproteota archaeon]
unnamed	gb|MCW4024923.1|	13.333	255	221	17	7	244	55	309	3.58025e-62	208	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|EAO57420.1|	16.028	287	241	46	3	243	28	314	3.82243e-62	209	hypothetical	protein RBTH_06381 [Bacillus thuringiensis serovar israelensis ATCC 35646]
unnamed	ref|WP_270722541.1|	16.376	287	240	46	3	243	44	330	5.62103e-62	209	phage	major capsid protein [Bacillus cereus group sp. BcHK140] >gb|MDA1918320.1| phage major capsid protein [Bacillus cereus group sp. BcHK140]
unnamed	tpg|HSV49744.1|	13.333	255	221	17	7	244	55	309	5.82795e-62	207	hypothetical	protein [Candidatus Acidiferrales bacterium]
unnamed	gb|MCU5076797.1|	16.376	287	240	46	3	243	44	330	6.19779e-62	209	phage	major capsid protein [Bacillus cereus]
unnamed	tpg|HDQ06196.1|	17.671	249	205	16	11	243	60	308	6.53971e-62	207	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MDA1977012.1|	16.028	287	241	46	3	243	44	330	9.23753e-62	208	phage	major capsid protein [Bacillus cereus]
unnamed	ref|WP_326484691.1|	16.028	287	241	46	3	243	44	330	9.74936e-62	208	phage	major capsid protein [Bacillus paranthracis] >gb|MEC4620912.1| phage major capsid protein [Bacillus paranthracis]
unnamed	ref|WP_098265223.1|	16.028	287	241	46	3	243	44	330	1.02315e-61	208	phage	major capsid protein [Bacillus cereus] >gb|PFB64470.1| phage major capsid protein [Bacillus cereus] >gb|PFP65342.1| phage major capsid protein [Bacillus cereus] >gb|PGT10100.1| phage major capsid protein [Bacillus cereus]
unnamed	gb|RLI33484.1|	18.577	253	206	19	10	244	58	309	1.04184e-61	206	MAG:	hypothetical protein DRO56_01615 [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MDI9577133.1|	12.941	255	222	17	7	244	55	309	1.17797e-61	206	hypothetical	protein [Thermoproteota archaeon]
unnamed	ref|WP_199694730.1|	16.028	287	241	46	3	243	44	330	1.22231e-61	208	phage	major capsid protein [Bacillus cereus group sp. N6] >gb|MBJ8109149.1| phage major capsid protein [Bacillus cereus group sp. N6]
unnamed	ref|WP_139888893.1|	16.028	287	241	46	3	243	44	330	1.30404e-61	208	phage	major capsid protein [Bacillus tropicus] >gb|TNP19143.1| phage major capsid protein [Bacillus tropicus]
unnamed	tpg|HDR4737011.1|	16.028	287	241	46	3	243	44	330	2.1886e-61	207	phage	major capsid protein [Bacillus cereus] >tpg|HDR4742531.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4748118.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4753592.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4770801.1| phage major capsid protein [Bacillus cereus]
unnamed	gb|MEM3697694.1|	16.078	255	214	17	7	244	54	308	2.61535e-61	205	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|XHH09853.1|	14.902	255	217	17	7	244	55	309	3.95961e-61	205	MAG:	hypothetical protein ACFCUE_04295 [Candidatus Bathyarchaeia archaeon]
unnamed	ref|WP_270692104.1|	15.917	289	243	48	3	243	44	332	4.09129e-61	206	phage	major capsid protein [Bacillus cereus group sp. TH204-1LC] >gb|MDA1616344.1| phage major capsid protein [Bacillus cereus group sp. TH204-1LC]
unnamed	gb|MEM2249865.1|	15.294	255	216	17	7	244	54	308	4.35002e-61	205	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	gb|MDP3989723.1|	88.163	245	29	0	1	245	1	245	9.43059e-61	202	hypothetical	protein [archaeon]
unnamed	gb|MEM3628516.1|	16.078	255	214	17	7	244	54	308	1.25649e-60	204	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	tpg|HDO71697.1|	15.686	255	215	17	7	244	41	295	3.23365e-60	202	hypothetical	protein [Candidatus Bathyarchaeota archaeon] >tpg|HEX68705.1| hypothetical protein [Candidatus Bathyarchaeota archaeon]
unnamed	gb|MCJ7559584.1|	14.902	255	217	17	7	244	55	309	4.66825e-60	202	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
unnamed	ref|WP_353799890.1|	14.983	287	244	46	3	243	42	328	4.85951e-60	204	phage	major capsid protein [Gottfriedia acidiceleris] >gb|MES9681832.1| phage major capsid protein [Gottfriedia acidiceleris]
unnamed	ref|WP_377563158.1|	15.225	289	245	48	3	243	41	329	5.12761e-60	204	phage	major capsid protein [Priestia megaterium] >gb|MFE7817797.1| phage major capsid protein [Priestia megaterium]
unnamed	gb|PIO07172.1|	98.367	245	4	0	1	245	1	245	5.60345e-60	199	MAG:	hypothetical protein COT47_01460 [Candidatus Woesearchaeota archaeon CG08_land_8_20_14_0_20_43_7]
unnamed	ref|WP_377262805.1|	15.331	287	243	46	3	243	42	328	6.53743e-60	203	phage	major capsid protein [Priestia sp. YIM B13551] >gb|MFE4029175.1| phage major capsid protein [Priestia sp. YIM B13551]
unnamed	gb|WGM90157.1|	18.474	249	203	16	11	243	60	308	7.91352e-60	201	MAG:	hypothetical protein NUK63_03315 [Candidatus Bathyarchaeum tardum]
unnamed	gb|MEM3737543.1|	20.37	270	215	31	2	244	61	326	8.78124e-60	202	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
unnamed	ref|WP_098525776.1|	15.225	289	245	48	3	243	41	329	8.88465e-60	203	phage	major capsid protein [Priestia megaterium] >gb|PFK99984.1| phage major capsid protein [Priestia megaterium]
unnamed	ref|WP_368532294.1|	15.917	289	243	48	3	243	42	330	9.02745e-60	203	phage	major capsid protein [Cytobacillus horneckiae] >gb|MEX3713549.1| phage major capsid protein [Cytobacillus horneckiae]
unnamed	ref|WP_162645808.1|	13.542	288	249	47	3	243	54	341	1.58284e-59	202	phage	major capsid protein [Paenibacillus rhizovicinus] >gb|QHW35675.1| phage major capsid protein [Paenibacillus rhizovicinus]
unnamed	ref|WP_081856193.1|	13.589	287	248	47	3	242	54	340	1.69775e-59	202	hypothetical	protein [Virgibacillus massiliensis] >emb|CDQ41826.1| phage major capsid protein, HK97 family [Virgibacillus massiliensis]
unnamed	gb|RJQ15743.1|	100	245	0	0	1	245	1	245	2.50921e-59	198	MAG:	hypothetical protein C4573_06345 [Candidatus Woesearchaeota archaeon]
unnamed	ref|WP_090646041.1|	13.24	287	249	47	3	242	54	340	2.65574e-59	202	phage	major capsid protein [Paenibacillus sp. UNC496MF] >emb|SFJ62341.1| phage major capsid protein, HK97 family [Paenibacillus sp. UNC496MF]
unnamed	ref|WP_242300739.1|	13.589	287	248	47	3	242	54	340	2.8332e-59	201	MULTISPECIES:	phage major capsid protein [Bacillus cereus group] >gb|MDR5047752.1| phage major capsid protein [Bacillus thuringiensis]
