QueryID	SubjectID	Identity	AlignmentLen	Mismatch	GapOpen	QueryStart	QueryEnd	SubjectStart	SubjectEnd	E-value	BitScore	SubjectDefID	SubjectDef
QMQO01000002.1_MCP_2	gb|MEM1566778.1|	14.286	252	216	17	10	244	60	311	1.86145e-71	231	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2254890.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2517951.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2643045.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2780502.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM0095023.1|	14.286	252	216	17	10	244	60	311	2.72219e-71	231	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2387441.1|	14.286	252	216	17	10	244	60	311	2.82591e-71	231	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2917796.1|	22.088	249	194	18	10	244	62	306	2.93461e-71	231	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3011508.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2816179.1|	16.988	259	215	18	3	244	53	310	4.12274e-71	231	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3161830.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3357051.1|	16.602	259	216	18	3	244	53	310	4.49691e-71	230	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2263322.1|	13.889	252	217	17	10	244	60	311	5.05507e-71	230	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2463258.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCS7124766.1|	15.079	252	214	17	10	244	59	310	1.26157e-70	229	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|RJS76989.1|	15.058	259	220	18	3	244	53	310	1.3612e-70	229	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MBX5327604.1|	22.088	249	194	18	10	244	62	306	3.85124e-70	228	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-4] >gb|MDH7595996.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM3463893.1|	12.355	259	227	18	3	244	55	312	4.66874e-70	228	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2386006.1|	14.286	259	222	18	3	244	53	310	4.79588e-70	228	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3356737.1|	15.81	253	213	17	9	244	58	310	5.11867e-70	228	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2631354.1|	14.286	259	222	18	3	244	55	312	5.55426e-70	228	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MBX5321845.1|	14.683	252	215	17	10	244	59	310	5.58308e-70	228	hypothetical	protein [Candidatus Bathyarchaeota archaeon A05DMB-3] >gb|MDH7607676.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MDH5782072.1|	22.49	249	193	18	10	244	64	308	5.85446e-70	227	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM0006833.1|	14.683	252	215	17	10	244	59	310	6.02388e-70	228	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3566286.1|	14.683	252	215	17	10	244	59	310	7.32381e-70	227	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3729023.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3553421.1|	14.683	252	215	17	10	244	59	310	8.713e-70	227	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3612754.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3735903.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3773778.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3840681.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3731716.1|	12.741	259	226	18	3	244	55	312	8.95449e-70	227	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3785532.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|RLI16989.1|	14.286	259	222	18	3	244	53	310	9.00141e-70	227	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|RLG93064.1|	21.923	260	203	21	2	244	51	306	1.2997e-69	226	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon] >tpg|HDI07916.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MBX5328641.1|	15.079	252	214	17	10	244	59	310	1.33052e-69	227	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-5] >gb|MDH7558391.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCX8177957.1|	16.602	259	216	18	3	244	50	307	1.57793e-69	226	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM1564036.1|	14.286	259	222	18	3	244	44	301	1.98979e-69	226	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|RJS77690.1|	13.9	259	223	18	3	244	53	310	2.47011e-69	226	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM3875132.1|	14.683	252	215	17	10	244	59	310	2.49706e-69	226	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2102344.1|	21.687	249	195	18	10	244	62	306	2.57599e-69	226	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2675865.1|	13.9	259	223	18	3	244	55	312	3.59218e-69	226	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW4029512.1|	15.83	259	218	18	3	244	52	309	4.25005e-69	225	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4006166.1|	14.286	259	222	18	3	244	53	310	4.34311e-69	226	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM2995327.1|	15.058	259	220	18	3	244	53	310	4.73727e-69	225	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM4700629.1|	14.286	252	216	17	10	244	59	310	5.33795e-69	225	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3379139.1|	13.889	252	217	17	10	244	59	310	5.57478e-69	225	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3054505.1|	14.683	252	215	17	10	244	59	310	7.72008e-69	225	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM1564175.1|	14.286	259	222	18	3	244	44	301	9.29887e-69	224	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM1564061.1|	14.741	251	214	17	11	244	60	310	1.00169e-68	225	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2263334.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2676245.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|NWF86519.1|	14.683	252	215	17	10	244	59	310	1.25806e-68	224	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	tpg|HVP41006.1|	21.285	249	196	18	10	244	62	306	1.52839e-68	224	phage	major capsid protein [Candidatus Krumholzibacteriaceae bacterium]
QMQO01000002.1_MCP_2	gb|MBT0160738.1|	15.058	259	220	18	3	244	53	310	1.56299e-68	224	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QMQO01000002.1_MCP_2	gb|MEM3459040.1|	14.286	252	216	17	10	244	59	310	1.98441e-68	224	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3460642.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3632659.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3668594.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2108745.1|	15.444	259	219	18	3	244	52	309	2.03351e-68	224	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM3626450.1|	15.873	252	212	17	10	244	59	310	2.07244e-68	224	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW3983658.1|	15.058	259	220	18	3	244	52	309	2.36064e-68	223	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MBT0158951.1|	13.514	259	224	18	3	244	55	312	2.36641e-68	224	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QMQO01000002.1_MCP_2	tpg|HVO37047.1|	14.286	259	222	18	3	244	52	309	3.27792e-68	223	hypothetical	protein [Candidatus Acidiferrum sp.]
QMQO01000002.1_MCP_2	gb|MFB3887945.1|	14.286	252	216	17	10	244	59	310	3.44147e-68	223	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2971116.1|	15.079	252	214	17	10	244	59	310	3.931e-68	223	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW3994585.1|	14.672	259	221	18	3	244	53	310	4.81735e-68	223	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|NWG10248.1|	15.079	252	214	17	10	244	59	310	4.88363e-68	223	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM3616673.1|	14.683	252	215	17	10	244	59	310	5.50267e-68	223	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MBS7615604.1|	13.889	252	217	17	10	244	59	310	5.87279e-68	223	hypothetical	protein [Candidatus Bathyarchaeota archaeon] >gb|MEM2147909.1| hypothetical protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW3998741.1|	15.058	259	220	18	3	244	52	309	5.93315e-68	223	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCL4429644.1|	15.444	259	219	18	3	244	52	309	7.45593e-68	222	phage	major capsid protein [Chloroflexota bacterium]
QMQO01000002.1_MCP_2	gb|MCW3984154.1|	14.672	259	221	18	3	244	53	310	9.33699e-68	222	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4017352.1|	14.672	259	221	18	3	244	54	311	1.46829e-67	221	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM2119121.1|	15.936	251	211	17	11	244	63	313	1.47995e-67	221	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM4704260.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW4048041.1|	14.286	259	222	18	3	244	52	309	2.05069e-67	221	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4004608.1|	13.514	259	224	18	3	244	53	310	2.08362e-67	221	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MBT0159311.1|	14.683	252	215	17	10	244	59	310	4.09397e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QMQO01000002.1_MCP_2	gb|MCW4010644.1|	15.058	259	220	18	3	244	53	310	4.35644e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4045244.1|	14.672	259	221	18	3	244	55	312	4.37778e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCD6431826.1|	13.889	252	217	17	10	244	59	310	4.66305e-67	220	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|RJS69027.1|	13.889	252	217	17	10	244	61	312	6.99965e-67	220	MAG:	hypothetical protein CW693_03285 [Candidatus Bathyarchaeota archaeon] >gb|RLI16524.1| MAG: hypothetical protein DRO41_01475 [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MBN1244787.1|	14.286	252	216	17	10	244	59	310	7.65694e-67	220	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW3993104.1|	15.058	259	220	18	3	244	53	310	1.02924e-66	219	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCL5877286.1|	15.058	259	220	18	3	244	53	310	1.36041e-66	219	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM2129292.1|	15.444	259	219	18	3	244	53	310	1.73215e-66	219	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MBT0159051.1|	15.444	259	219	18	3	244	53	310	1.88913e-66	219	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QMQO01000002.1_MCP_2	gb|MCW3984500.1|	15.058	259	220	18	3	244	52	309	1.90973e-66	219	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM0314104.1|	15.058	259	220	18	3	244	24	281	4.70142e-66	217	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MEM2107830.1|	14.286	259	222	18	3	244	52	309	5.6652e-66	217	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCJ7559976.1|	15.444	259	219	18	3	244	39	296	8.76043e-66	216	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4005265.1|	15.444	259	219	18	3	244	52	309	9.30009e-66	217	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4046578.1|	14.286	259	222	18	3	244	52	309	3.93232e-65	215	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|UCE15450.1|	14.397	257	220	17	3	243	49	304	3.99824e-65	215	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4024767.1|	12.741	259	226	18	3	244	52	309	4.88424e-65	215	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|RLI47252.1|	14.343	251	215	16	9	243	54	304	5.13093e-65	214	MAG:	hypothetical protein DRO69_00955 [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MFA5364701.1|	15.564	257	217	17	3	243	47	302	7.54361e-65	214	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MBS7633879.1|	15.058	259	220	18	3	244	53	310	1.68029e-64	214	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	tpg|HEY4674718.1|	14.286	259	222	18	3	244	53	310	2.1794e-64	213	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	tpg|HDQ07101.1|	16	250	210	16	10	243	53	302	2.83238e-64	213	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|PVX27038.1|	15.953	257	216	17	3	243	60	315	9.76068e-64	212	MAG:	hypothetical protein CW716_04385 [Candidatus Bathyarchaeum sp.]
QMQO01000002.1_MCP_2	gb|MCW4024104.1|	14.286	252	216	17	10	244	59	310	1.19029e-63	211	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4016819.1|	16.4	250	209	16	10	243	53	302	1.40937e-63	211	hypothetical	protein [Candidatus Bathyarchaeum sp.]
QMQO01000002.1_MCP_2	gb|XES76386.1|	16.27	252	211	17	10	244	59	310	1.68411e-63	211	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|PVX24521.1|	15.175	257	218	17	3	243	47	302	1.75059e-63	211	MAG:	hypothetical protein CW691_07335 [Candidatus Bathyarchaeum sp.]
QMQO01000002.1_MCP_2	gb|MCW4005360.1|	15.953	257	216	17	3	243	47	302	2.19811e-63	210	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4017992.1|	12.741	259	226	18	3	244	52	309	1.01248e-62	209	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|XHH10484.1|	14.286	259	222	18	3	244	53	310	2.39089e-62	208	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|XES76115.1|	13.127	259	225	18	3	244	52	309	5.12025e-62	207	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	tpg|HSV49744.1|	13.127	259	225	18	3	244	52	309	5.70575e-62	207	hypothetical	protein [Candidatus Acidiferrales bacterium]
QMQO01000002.1_MCP_2	gb|MCW3998905.1|	14.672	259	221	18	3	244	52	309	5.95829e-62	207	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MDI9576520.1|	13.127	259	225	18	3	244	52	309	7.98132e-62	207	phage	major capsid protein [Thermoproteota archaeon]
QMQO01000002.1_MCP_2	gb|MCW4000603.1|	14.286	259	222	18	3	244	52	309	1.01278e-61	206	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	ref|WP_103656354.1|	16.028	287	241	46	3	243	44	330	1.31189e-61	207	phage	major capsid protein, partial [Bacillus thuringiensis]
QMQO01000002.1_MCP_2	tpg|HLE74934.1|	14.672	259	221	18	3	244	52	309	2.25639e-61	206	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MDI9577133.1|	14.286	259	222	18	3	244	52	309	3.12206e-61	205	hypothetical	protein [Thermoproteota archaeon]
QMQO01000002.1_MCP_2	gb|MEM3697694.1|	17.761	259	213	18	3	244	51	308	3.14526e-61	205	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	ref|WP_196477415.1|	16.028	287	241	46	3	243	44	330	3.22895e-61	207	phage	major capsid protein [Bacillus sp. SRB3LM] >gb|MBG0967657.1| phage major capsid protein [Bacillus sp. SRB3LM]
QMQO01000002.1_MCP_2	ref|WP_000414480.1|	16.028	287	241	46	3	243	44	330	3.51967e-61	207	MULTISPECIES:	phage major capsid protein [Bacillus] >gb|AFQ30255.1| hypothetical protein BTF1_30772 [Bacillus thuringiensis HD-789] >gb|AJH02384.1| phage major capsid protein, HK97 family [Bacillus thuringiensis HD1002] >gb|AND28447.1| major capsid protein [Bacillus thuringiensis serovar israelensis] >gb|EEM99524.1| hypothetical protein bthur0014_60300 [Bacillus thuringiensis IBL 4222] >gb|EXL36864.1| hypothetical protein BG78_24080 [Bacillus thuringiensis serovar israelensis]
QMQO01000002.1_MCP_2	gb|RLI33484.1|	16.538	260	217	20	3	244	52	309	3.70009e-61	205	MAG:	hypothetical protein DRO56_01615 [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MEM2249865.1|	16.602	259	216	18	3	244	51	308	5.175e-61	204	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCW4024923.1|	13.889	252	217	17	10	244	58	309	6.30918e-61	204	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|EAO57420.1|	16.028	287	241	46	3	243	28	314	7.29516e-61	205	hypothetical	protein RBTH_06381 [Bacillus thuringiensis serovar israelensis ATCC 35646]
QMQO01000002.1_MCP_2	tpg|HDQ06196.1|	15.261	249	211	16	11	243	60	308	7.47884e-61	204	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	ref|WP_270722541.1|	16.376	287	240	46	3	243	44	330	1.1403e-60	205	phage	major capsid protein [Bacillus cereus group sp. BcHK140] >gb|MDA1918320.1| phage major capsid protein [Bacillus cereus group sp. BcHK140]
QMQO01000002.1_MCP_2	gb|MEM3628516.1|	17.761	259	213	18	3	244	51	308	1.20382e-60	204	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	gb|MCU5076797.1|	16.376	287	240	46	3	243	44	330	1.24262e-60	205	phage	major capsid protein [Bacillus cereus]
QMQO01000002.1_MCP_2	ref|WP_098265223.1|	16.028	287	241	46	3	243	44	330	1.56726e-60	205	phage	major capsid protein [Bacillus cereus] >gb|PFB64470.1| phage major capsid protein [Bacillus cereus] >gb|PFP65342.1| phage major capsid protein [Bacillus cereus] >gb|PGT10100.1| phage major capsid protein [Bacillus cereus]
QMQO01000002.1_MCP_2	ref|WP_326484691.1|	16.376	287	240	46	3	243	44	330	1.64458e-60	205	phage	major capsid protein [Bacillus paranthracis] >gb|MEC4620912.1| phage major capsid protein [Bacillus paranthracis]
QMQO01000002.1_MCP_2	gb|MDA1977012.1|	16.376	287	240	46	3	243	44	330	1.83175e-60	205	phage	major capsid protein [Bacillus cereus]
QMQO01000002.1_MCP_2	ref|WP_139888893.1|	16.376	287	240	46	3	243	44	330	1.99767e-60	205	phage	major capsid protein [Bacillus tropicus] >gb|TNP19143.1| phage major capsid protein [Bacillus tropicus]
QMQO01000002.1_MCP_2	tpg|HDR4737011.1|	16.028	287	241	46	3	243	44	330	2.10831e-60	205	phage	major capsid protein [Bacillus cereus] >tpg|HDR4742531.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4748118.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4753592.1| phage major capsid protein [Bacillus cereus] >tpg|HDR4770801.1| phage major capsid protein [Bacillus cereus]
QMQO01000002.1_MCP_2	ref|WP_199694730.1|	16.376	287	240	46	3	243	44	330	2.22509e-60	204	phage	major capsid protein [Bacillus cereus group sp. N6] >gb|MBJ8109149.1| phage major capsid protein [Bacillus cereus group sp. N6]
QMQO01000002.1_MCP_2	gb|XHH09853.1|	15.444	259	219	18	3	244	52	309	2.31171e-60	203	MAG:	hypothetical protein ACFCUE_04295 [Candidatus Bathyarchaeia archaeon]
QMQO01000002.1_MCP_2	tpg|HDO71697.1|	14.672	259	221	18	3	244	38	295	2.81027e-60	202	hypothetical	protein [Candidatus Bathyarchaeota archaeon] >tpg|HEX68705.1| hypothetical protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	gb|MCJ7559584.1|	15.444	259	219	18	3	244	52	309	3.3037e-60	203	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QMQO01000002.1_MCP_2	ref|WP_270692104.1|	15.917	289	243	48	3	243	44	332	5.44437e-60	204	phage	major capsid protein [Bacillus cereus group sp. TH204-1LC] >gb|MDA1616344.1| phage major capsid protein [Bacillus cereus group sp. TH204-1LC]
QMQO01000002.1_MCP_2	gb|UNY39842.1|	16.725	287	239	46	3	243	40	326	5.50482e-60	203	major	capsid protein [Bacillus phage vB_BauM_KLEB27-3]
QMQO01000002.1_MCP_2	gb|WGM90157.1|	16.867	249	207	16	11	243	60	308	2.09656e-59	200	MAG:	hypothetical protein NUK63_03315 [Candidatus Bathyarchaeum tardum]
