QueryID	SubjectID	Identity	AlignmentLen	Mismatch	GapOpen	QueryStart	QueryEnd	SubjectStart	SubjectEnd	E-value	BitScore	SubjectDefID	SubjectDef
QZIT01000006.1_MCP_1	gb|NWG10248.1|	20.727	275	218	15	4	267	41	311	2.84876e-90	280	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2631354.1|	24.364	275	208	15	4	267	43	313	5.01465e-90	280	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW3994585.1|	21.091	275	217	15	4	267	41	311	5.35633e-90	279	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM4700629.1|	22.993	274	211	15	4	266	41	310	5.65919e-90	279	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MEM1564061.1|	22.993	274	211	15	4	266	41	310	7.35042e-90	279	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2263334.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM2676245.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MBT0160738.1|	22.182	275	214	15	4	267	41	311	7.93292e-90	279	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QZIT01000006.1_MCP_1	gb|MCJ7559976.1|	21.455	275	216	15	4	267	27	297	9.39053e-90	278	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2386006.1|	24.364	275	208	15	4	267	41	311	1.25358e-89	279	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4006166.1|	22.545	275	213	15	4	267	41	311	1.67825e-89	278	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM1564036.1|	24.364	275	208	15	4	267	32	302	3.07618e-89	277	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW3984154.1|	21.091	275	217	15	4	267	41	311	5.69519e-89	277	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4017352.1|	21.168	274	216	15	4	266	42	311	6.55737e-89	277	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2675865.1|	24	275	209	15	4	267	43	313	8.60972e-89	276	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MEM1564175.1|	22.909	275	212	15	4	267	32	302	1.22748e-88	276	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MEM2108745.1|	22.182	275	214	15	4	267	40	310	1.42371e-88	276	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4024767.1|	21.091	275	217	15	4	267	40	310	1.76913e-88	276	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM3616673.1|	23.358	274	210	15	4	266	41	310	1.7885e-88	276	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW3984500.1|	22.909	275	212	15	4	267	40	310	2.01615e-88	276	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW3998741.1|	21.818	275	215	15	4	267	40	310	2.05488e-88	276	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MBT0159051.1|	21.455	275	216	15	4	267	41	311	2.88818e-88	275	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QZIT01000006.1_MCP_1	gb|MCL5877286.1|	21.455	275	216	15	4	267	41	311	3.83102e-88	275	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2129292.1|	22.909	275	212	15	4	267	41	311	4.13733e-88	275	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4010644.1|	22.182	275	214	15	4	267	41	311	4.17979e-88	275	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4005265.1|	22.909	275	212	15	4	267	40	310	8.77183e-88	274	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4048041.1|	22.545	275	213	15	4	267	40	310	2.33925e-87	273	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MBT0159311.1|	21.818	275	215	15	4	267	41	311	3.8158e-87	272	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-2]
QZIT01000006.1_MCP_1	gb|RLE39465.1|	88.806	268	30	0	1	268	1	268	7.11649e-87	270	MAG:	phage major capsid protein [Candidatus Woesearchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW3993104.1|	23.723	274	209	15	4	266	41	310	1.87078e-86	271	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCD6431826.1|	23.723	274	209	15	4	266	41	310	1.91197e-86	271	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|PIO07171.1|	99.627	268	1	0	1	268	1	268	2.72201e-86	268	MAG:	phage major capsid protein [Candidatus Woesearchaeota archaeon CG08_land_8_20_14_0_20_43_7]
QZIT01000006.1_MCP_1	gb|RJS69027.1|	23.723	274	209	15	4	266	43	312	2.76388e-86	270	MAG:	hypothetical protein CW693_03285 [Candidatus Bathyarchaeota archaeon] >gb|RLI16524.1| MAG: hypothetical protein DRO41_01475 [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|XHH10484.1|	21.091	275	217	15	4	267	41	311	3.018e-86	270	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MBS7633879.1|	24	275	209	15	4	267	41	311	3.47981e-86	270	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	tpg|HEY4674718.1|	21.818	275	215	15	4	267	41	311	3.55641e-86	270	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MBN1244787.1|	22.263	274	213	15	4	266	41	310	4.04934e-86	270	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|RJQ15742.1|	100	268	0	0	1	268	1	268	4.69584e-86	268	MAG:	phage major capsid protein [Candidatus Woesearchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2119121.1|	23.358	274	210	15	4	266	44	313	7.51797e-86	269	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM4704260.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|XES76386.1|	21.818	275	215	15	4	267	41	311	9.03772e-86	269	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MEM2107830.1|	23.636	275	210	15	4	267	40	310	1.35821e-85	268	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4046578.1|	22.383	277	215	15	2	267	38	310	1.84064e-85	268	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM0314104.1|	24.364	275	208	15	4	267	12	282	1.15538e-84	265	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4024104.1|	21.091	275	217	15	4	267	41	311	1.31891e-84	266	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MDO8510624.1|	95.896	268	11	0	1	268	1	268	1.48928e-84	264	phage	major capsid protein [Nanoarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|XES76115.1|	21.091	275	217	15	4	267	40	310	1.65925e-84	266	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MDI9576520.1|	20.727	275	218	15	4	267	40	310	5.73804e-84	264	phage	major capsid protein [Thermoproteota archaeon]
QZIT01000006.1_MCP_1	gb|MDP3989724.1|	96.992	266	8	0	1	266	1	266	7.39651e-84	262	phage	major capsid protein [archaeon]
QZIT01000006.1_MCP_1	tpg|HSV49744.1|	23.273	275	211	15	4	267	40	310	7.95348e-84	264	hypothetical	protein [Candidatus Acidiferrales bacterium]
QZIT01000006.1_MCP_1	gb|MCW4000603.1|	20.727	275	218	15	4	267	40	310	3.16791e-83	262	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW3998905.1|	20.727	275	218	15	4	267	40	310	3.57073e-83	262	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4024923.1|	21.818	275	215	15	4	267	40	310	6.78532e-83	261	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MDH5782072.1|	29.885	261	183	7	11	267	52	309	8.39727e-83	261	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	tpg|HLE74934.1|	22.182	275	214	15	4	267	40	310	1.37632e-82	261	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MDI9577133.1|	21.091	275	217	15	4	267	40	310	1.4066e-82	261	hypothetical	protein [Thermoproteota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2917796.1|	31.343	268	184	8	4	267	44	307	4.16675e-82	259	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3011508.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4017992.1|	20.29	276	220	15	2	266	38	309	5.98556e-82	259	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|RLG93064.1|	29.963	267	187	8	4	266	44	306	6.50985e-82	259	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon] >tpg|HDI07916.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|UCE15450.1|	23.81	273	208	14	3	265	36	304	1.73525e-81	257	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|TET19629.1|	29.119	261	185	7	11	267	66	323	1.85326e-81	258	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|XHH09853.1|	21.091	275	217	15	4	267	40	310	2.95834e-81	257	MAG:	hypothetical protein ACFCUE_04295 [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCJ7559584.1|	22.182	275	214	15	4	267	40	310	4.14464e-81	257	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MFA5364701.1|	25.091	275	206	14	3	267	34	304	5.51079e-81	256	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|RLI33484.1|	26.259	278	205	17	2	267	38	310	1.06287e-80	256	MAG:	hypothetical protein DRO56_01615 [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4002439.1|	20.727	275	218	15	4	267	40	310	3.45564e-80	254	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCW4016819.1|	25.455	275	205	14	3	267	34	304	3.58075e-80	254	hypothetical	protein [Candidatus Bathyarchaeum sp.]
QZIT01000006.1_MCP_1	gb|MBX5327604.1|	29.851	268	188	8	4	267	44	307	4.89174e-80	254	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-4] >gb|MDH7595996.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	tpg|HDQ07101.1|	24.727	275	207	14	3	267	34	304	5.12738e-80	254	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|PVX27038.1|	25.091	275	206	14	3	267	47	317	5.74456e-80	254	MAG:	hypothetical protein CW716_04385 [Candidatus Bathyarchaeum sp.]
QZIT01000006.1_MCP_1	gb|MDI9577344.1|	20.727	275	218	15	4	267	43	313	2.00271e-79	253	phage	major capsid protein [Thermoproteota archaeon]
QZIT01000006.1_MCP_1	gb|RLI47252.1|	24.638	276	208	14	2	267	35	306	2.01428e-79	252	MAG:	hypothetical protein DRO69_00955 [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|PVX24521.1|	23.636	275	210	14	3	267	34	304	3.92058e-79	251	MAG:	hypothetical protein CW691_07335 [Candidatus Bathyarchaeum sp.]
QZIT01000006.1_MCP_1	gb|MCF7798997.1|	78.195	266	58	0	1	266	1	266	5.85409e-79	250	phage	major capsid protein [Candidatus Woesearchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MEM2102344.1|	29.478	268	189	8	4	267	44	307	1.50438e-78	250	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	gb|MCW4005360.1|	25.091	275	206	14	3	267	34	304	2.25858e-78	249	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	gb|MCF7859189.1|	77.82	266	59	0	1	266	1	266	3.89527e-78	247	phage	major capsid protein [Candidatus Cloacimonadota bacterium] >gb|MCF8012790.1| phage major capsid protein [Candidatus Woesearchaeota archaeon]
QZIT01000006.1_MCP_1	tpg|HDO71697.1|	22.545	275	213	15	4	267	26	296	8.37234e-78	248	hypothetical	protein [Candidatus Bathyarchaeota archaeon] >tpg|HEX68705.1| hypothetical protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	ref|WP_162645808.1|	21.452	303	238	41	3	265	40	341	1.25406e-77	249	phage	major capsid protein [Paenibacillus rhizovicinus] >gb|QHW35675.1| phage major capsid protein [Paenibacillus rhizovicinus]
QZIT01000006.1_MCP_1	ref|WP_081856193.1|	22.185	302	235	41	3	264	40	340	1.85812e-77	249	hypothetical	protein [Virgibacillus massiliensis] >emb|CDQ41826.1| phage major capsid protein, HK97 family [Virgibacillus massiliensis]
QZIT01000006.1_MCP_1	gb|MCW4044815.1|	21.091	275	217	15	4	267	41	311	1.86843e-77	247	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	tpg|HVP41006.1|	28.358	268	192	8	4	267	44	307	1.91572e-77	247	phage	major capsid protein [Candidatus Krumholzibacteriaceae bacterium]
QZIT01000006.1_MCP_1	ref|WP_268351924.1|	22.442	303	235	41	3	265	39	340	2.13947e-77	249	phage	major capsid protein [Bacillus haynesii] >gb|MCY8577147.1| phage major capsid protein [Bacillus haynesii] >gb|MEC1657155.1| phage major capsid protein [Bacillus haynesii]
QZIT01000006.1_MCP_1	ref|WP_268522629.1|	22.442	303	235	41	3	265	39	340	2.96215e-77	249	phage	major capsid protein [Bacillus halotolerans] >gb|MCY9186579.1| phage major capsid protein [Bacillus halotolerans] >gb|WAT23550.1| phage major capsid protein [Bacillus halotolerans]
QZIT01000006.1_MCP_1	gb|MCW3998939.1|	18.545	275	224	15	4	267	40	310	3.47716e-77	247	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
QZIT01000006.1_MCP_1	ref|WP_101561867.1|	22.442	303	235	41	3	265	39	340	3.84277e-77	248	MULTISPECIES:	phage major capsid protein [Bacillus subtilis group] >gb|MED4337951.1| phage major capsid protein [Bacillus licheniformis] >gb|MED4371045.1| phage major capsid protein [Bacillus licheniformis] >gb|PLC14102.1| hypothetical protein BV582_21260 [Bacillus paralicheniformis] >gb|QAS18800.1| phage major capsid protein [Bacillus licheniformis] >dbj|GIN55179.1| hypothetical protein J36TS2_40730 [Bacillus paralicheniformis]
QZIT01000006.1_MCP_1	gb|MEM3697694.1|	24.549	277	209	15	2	267	37	309	5.38838e-77	246	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
QZIT01000006.1_MCP_1	ref|WP_134982017.1|	22.442	303	235	41	3	265	39	340	6.68093e-77	247	phage	major capsid protein [Bacillus subtilis] >gb|KAF2421681.1| hypothetical protein B6K89_21045 [Bacillus subtilis] >gb|MBO3794258.1| phage major capsid protein [Bacillus subtilis] >gb|MED3626605.1| phage major capsid protein [Bacillus subtilis]
QZIT01000006.1_MCP_1	ref|WP_080623883.1|	22.442	303	235	41	3	265	39	340	7.86101e-77	247	hypothetical	protein [Bacillus licheniformis] >gb|ARC67437.1| phage capsid protein [Bacillus licheniformis] >gb|ARW46154.1| hypothetical protein S100141_04936 [Bacillus licheniformis] >gb|MDE1421867.1| phage major capsid protein [Bacillus licheniformis] >gb|MEC0475872.1| phage major capsid protein [Bacillus licheniformis] >gb|RHL11932.1| phage major capsid protein [Bacillus licheniformis]
