QueryID	SubjectID	Identity	AlignmentLen	Mismatch	GapOpen	QueryStart	QueryEnd	SubjectStart	SubjectEnd	E-value	BitScore	SubjectDefID	SubjectDef
JAIPET010000001.1_MCP	tpg|HEY4674718.1|	22.545	275	213	15	4	267	41	311	3.03015e-81	257	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|MDH5782072.1|	29.502	261	184	7	11	267	52	309	3.18808e-81	257	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MEM2917796.1|	30.224	268	187	8	4	267	44	307	3.76172e-81	257	phage	major capsid protein [Candidatus Bathyarchaeia archaeon] >gb|MEM3011508.1| phage major capsid protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|RJQ15742.1|	77.612	268	60	0	1	268	1	268	5.47794e-81	255	MAG:	phage major capsid protein [Candidatus Woesearchaeota archaeon]
JAIPET010000001.1_MCP	gb|TET19629.1|	29.119	261	185	7	11	267	66	323	6.99856e-81	257	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MCW4046578.1|	23.105	277	213	15	2	267	38	310	1.54879e-80	256	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|XHH10484.1|	23.273	275	211	15	4	267	41	311	4.44124e-80	254	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|MBX5327604.1|	29.167	264	187	7	8	267	47	307	4.64314e-80	254	phage	major capsid protein [Candidatus Bathyarchaeota archaeon A05DMB-4] >gb|MDH7595996.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MDP3989724.1|	76.866	268	62	0	1	268	1	268	7.99239e-80	252	phage	major capsid protein [archaeon]
JAIPET010000001.1_MCP	gb|RLG93064.1|	29.167	264	187	7	8	267	47	307	2.56129e-79	252	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon] >tpg|HDI07916.1| phage major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MDO8510624.1|	76.866	268	62	0	1	268	1	268	2.62047e-79	251	phage	major capsid protein [Nanoarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MCW4017992.1|	23.105	277	213	15	2	267	38	310	6.18741e-79	251	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	tpg|HSV49744.1|	25.455	275	205	15	4	267	40	310	7.84749e-79	251	hypothetical	protein [Candidatus Acidiferrales bacterium]
JAIPET010000001.1_MCP	gb|MEM2102344.1|	28.409	264	189	7	8	267	47	307	1.33774e-78	250	phage	major capsid protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|XES76115.1|	22.909	275	212	15	4	267	40	310	4.27761e-78	249	MAG:	phage major capsid protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	ref|WP_162645808.1|	22.222	306	238	43	3	266	40	344	5.108e-78	251	phage	major capsid protein [Paenibacillus rhizovicinus] >gb|QHW35675.1| phage major capsid protein [Paenibacillus rhizovicinus]
JAIPET010000001.1_MCP	gb|MDI9576520.1|	22.545	275	213	15	4	267	40	310	7.44634e-78	249	phage	major capsid protein [Thermoproteota archaeon]
JAIPET010000001.1_MCP	gb|UNY39842.1|	21.569	306	240	42	3	267	26	330	7.50674e-78	250	major	capsid protein [Bacillus phage vB_BauM_KLEB27-3]
JAIPET010000001.1_MCP	gb|MCW4024923.1|	24	275	209	15	4	267	40	310	1.03169e-77	248	phage	major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	ref|WP_377563158.1|	21.569	306	240	42	3	267	27	331	1.08171e-77	250	phage	major capsid protein [Priestia megaterium] >gb|MFE7817797.1| phage major capsid protein [Priestia megaterium]
JAIPET010000001.1_MCP	tpg|HLE74934.1|	23.273	275	211	15	4	267	40	310	1.47676e-77	248	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|UCE15450.1|	23.077	273	210	14	3	265	36	304	3.77273e-77	246	MAG:	phage major capsid protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	gb|MCW4000603.1|	22.545	275	213	15	4	267	40	310	4.77568e-77	246	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	ref|WP_098525776.1|	21.242	306	241	42	3	267	27	331	5.15324e-77	248	phage	major capsid protein [Priestia megaterium] >gb|PFK99984.1| phage major capsid protein [Priestia megaterium]
JAIPET010000001.1_MCP	ref|WP_353799890.1|	22.039	304	237	40	3	267	28	330	5.16065e-77	248	phage	major capsid protein [Gottfriedia acidiceleris] >gb|MES9681832.1| phage major capsid protein [Gottfriedia acidiceleris]
JAIPET010000001.1_MCP	gb|MCW3998905.1|	22.545	275	213	15	4	267	40	310	5.99986e-77	246	hypothetical	protein [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	ref|WP_081856193.1|	22.801	307	237	43	3	267	40	345	7.70825e-77	248	hypothetical	protein [Virgibacillus massiliensis] >emb|CDQ41826.1| phage major capsid protein, HK97 family [Virgibacillus massiliensis]
JAIPET010000001.1_MCP	tpg|HVP41006.1|	28.03	264	190	7	8	267	47	307	7.88932e-77	246	phage	major capsid protein [Candidatus Krumholzibacteriaceae bacterium]
JAIPET010000001.1_MCP	ref|WP_103656354.1|	21.639	305	239	42	4	267	31	334	1.91204e-76	246	phage	major capsid protein, partial [Bacillus thuringiensis]
JAIPET010000001.1_MCP	gb|MDI9577133.1|	22.909	275	212	15	4	267	40	310	2.1626e-76	245	hypothetical	protein [Thermoproteota archaeon]
JAIPET010000001.1_MCP	ref|WP_377262805.1|	21.242	306	241	42	3	267	28	332	2.53097e-76	246	phage	major capsid protein [Priestia sp. YIM B13551] >gb|MFE4029175.1| phage major capsid protein [Priestia sp. YIM B13551]
JAIPET010000001.1_MCP	ref|WP_067924140.1|	20.915	306	242	43	3	266	40	344	2.98073e-76	246	phage	major capsid protein [Alicyclobacillus shizuokensis]
JAIPET010000001.1_MCP	ref|WP_196477415.1|	21.639	305	239	42	4	267	31	334	3.25774e-76	246	phage	major capsid protein [Bacillus sp. SRB3LM] >gb|MBG0967657.1| phage major capsid protein [Bacillus sp. SRB3LM]
JAIPET010000001.1_MCP	gb|XHH09853.1|	22.182	275	214	15	4	267	40	310	3.41314e-76	244	MAG:	hypothetical protein ACFCUE_04295 [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	gb|EAO57420.1|	21.639	305	239	42	4	267	15	318	4.24308e-76	245	hypothetical	protein RBTH_06381 [Bacillus thuringiensis serovar israelensis ATCC 35646]
JAIPET010000001.1_MCP	ref|WP_368532294.1|	20.915	306	242	42	3	267	28	332	4.53767e-76	246	phage	major capsid protein [Cytobacillus horneckiae] >gb|MEX3713549.1| phage major capsid protein [Cytobacillus horneckiae]
JAIPET010000001.1_MCP	ref|WP_000414480.1|	21.639	305	239	42	4	267	31	334	4.8202e-76	246	MULTISPECIES:	phage major capsid protein [Bacillus] >gb|AFQ30255.1| hypothetical protein BTF1_30772 [Bacillus thuringiensis HD-789] >gb|AJH02384.1| phage major capsid protein, HK97 family [Bacillus thuringiensis HD1002] >gb|AND28447.1| major capsid protein [Bacillus thuringiensis serovar israelensis] >gb|EEM99524.1| hypothetical protein bthur0014_60300 [Bacillus thuringiensis IBL 4222] >gb|EXL36864.1| hypothetical protein BG78_24080 [Bacillus thuringiensis serovar israelensis]
JAIPET010000001.1_MCP	ref|WP_326484691.1|	21.639	305	239	42	4	267	31	334	5.13515e-76	246	phage	major capsid protein [Bacillus paranthracis] >gb|MEC4620912.1| phage major capsid protein [Bacillus paranthracis]
JAIPET010000001.1_MCP	gb|MDA1977012.1|	21.639	305	239	42	4	267	31	334	5.19109e-76	246	phage	major capsid protein [Bacillus cereus]
JAIPET010000001.1_MCP	ref|WP_270722541.1|	21.639	305	239	42	4	267	31	334	5.25675e-76	246	phage	major capsid protein [Bacillus cereus group sp. BcHK140] >gb|MDA1918320.1| phage major capsid protein [Bacillus cereus group sp. BcHK140]
JAIPET010000001.1_MCP	gb|MCU5076797.1|	21.639	305	239	42	4	267	31	334	5.53977e-76	246	phage	major capsid protein [Bacillus cereus]
JAIPET010000001.1_MCP	gb|RLI33484.1|	24.101	278	211	17	2	267	38	310	6.75299e-76	243	MAG:	hypothetical protein DRO56_01615 [Candidatus Bathyarchaeota archaeon]
JAIPET010000001.1_MCP	ref|WP_139888893.1|	21.639	305	239	42	4	267	31	334	7.84971e-76	245	phage	major capsid protein [Bacillus tropicus] >gb|TNP19143.1| phage major capsid protein [Bacillus tropicus]
JAIPET010000001.1_MCP	ref|WP_199694730.1|	21.639	305	239	42	4	267	31	334	8.02169e-76	245	phage	major capsid protein [Bacillus cereus group sp. N6] >gb|MBJ8109149.1| phage major capsid protein [Bacillus cereus group sp. N6]
JAIPET010000001.1_MCP	gb|MFA5364701.1|	24	275	209	14	3	267	34	304	1.28084e-75	243	hypothetical	protein [Candidatus Bathyarchaeia archaeon]
JAIPET010000001.1_MCP	ref|WP_270692104.1|	21.639	305	239	42	4	267	31	334	1.29221e-75	244	phage	major capsid protein [Bacillus cereus group sp. TH204-1LC] >gb|MDA1616344.1| phage major capsid protein [Bacillus cereus group sp. TH204-1LC]
JAIPET010000001.1_MCP	ref|WP_098265223.1|	21.639	305	239	42	4	267	31	334	1.76371e-75	244	phage	major capsid protein [Bacillus cereus] >gb|PFB64470.1| phage major capsid protein [Bacillus cereus] >gb|PFP65342.1| phage major capsid protein [Bacillus cereus] >gb|PGT10100.1| phage major capsid protein [Bacillus cereus]
