QueryID	SubjectID	Identity	AlignmentLen	Mismatch	GapOpen	QueryStart	QueryEnd	SubjectStart	SubjectEnd	E-value	BitScore	SubjectDefID	SubjectDef
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|58440155	31.655	278	190	26	2	266	42	306	5.61235e-24	106	IMGVR_UViG_3300031898_000278|3300031898|Ga0315312_10009367	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|58389741	31.295	278	191	26	2	266	42	306	2.14763e-23	105	IMGVR_UViG_3300031877_000226|3300031877|Ga0315314_10169333	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|66698198	29.93	284	199	22	1	266	1	280	2.52424e-23	104	IMGVR_UViG_3300035158_001181|3300035158|Ga0374083_1100585_5229_6080	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|45758848	30.224	268	187	25	12	266	66	321	9.16467e-23	103	IMGVR_UViG_3300027893_000025|3300027893|Ga0209636_1000500815	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63680912	30.83	253	175	20	25	266	65	308	3.9198e-22	101	IMGVR_UViG_3300033156_001405|3300033156|Ga0366836_100068112	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63916840	28.169	284	204	24	1	268	1	276	1.37406e-21	99	IMGVR_UViG_3300033445_000257|3300033445|Ga0370468_1118292217	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63912972	28.169	284	204	24	1	268	1	276	1.37406e-21	99	IMGVR_UViG_3300033444_000482|3300033444|Ga0370467_1161319839	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62527197	28.169	284	204	24	1	268	1	276	1.37406e-21	99	IMGVR_UViG_3300033064_003966|3300033064|Ga0364475_1363936821	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62351812	28.169	284	204	24	1	268	1	276	1.37406e-21	99	IMGVR_UViG_3300032738_000257|3300032738|Ga0335108_1118292217	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62218380	28.169	284	204	24	1	268	1	276	1.37406e-21	99	IMGVR_UViG_3300032608_000482|3300032608|Ga0335113_1161319839	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|64017338	29.123	285	202	26	1	268	1	276	3.9368e-21	98	IMGVR_UViG_3300033473_000360|3300033473|Ga0370465_1100417916	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62537494	29.123	285	202	26	1	268	1	276	3.9368e-21	98	IMGVR_UViG_3300033064_003249|3300033064|Ga0364475_1117082316	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62340570	29.123	285	202	26	1	268	1	276	3.9368e-21	98	IMGVR_UViG_3300032731_000360|3300032731|Ga0335114_1100417916	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|52386803	26.19	294	217	34	1	262	35	326	1.19879e-19	95	IMGVR_UViG_3300029811_000138|3300029811|Ga0311294_121571515	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63637199	28.417	278	199	28	1	254	1	274	1.37505e-19	94	IMGVR_UViG_3300033153_012242|3300033153|Ga0366824_100043045	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63544157	28.417	278	199	28	1	254	1	274	1.37505e-19	94	IMGVR_UViG_3300033149_003661|3300033149|Ga0366834_10325626	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63471298	28.417	278	199	28	1	254	1	274	1.37505e-19	94	IMGVR_UViG_3300033148_008679|3300033148|Ga0366832_104836013	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63299042	28.417	278	199	28	1	254	1	274	1.37505e-19	94	IMGVR_UViG_3300033141_004226|3300033141|Ga0366833_102263510	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|68051526	28.169	284	204	21	1	266	1	281	1.84958e-19	93	IMGVR_UViG_3300035698_035408|3300035698|Ga0374944_609770_2816_3670	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32165233	26.19	294	217	34	1	262	36	327	3.69521e-18	91	IMGVR_UViG_3300022539_001099|3300022539|Ga0247426_10056417	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32164368	26.19	294	217	34	1	262	36	327	3.69521e-18	91	IMGVR_UViG_3300022538_000187|3300022538|Ga0247413_17435474	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63680194	30.337	267	186	19	10	264	4	263	1.60583e-17	88	IMGVR_UViG_3300033156_001396|3300033156|Ga0366836_100465167	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63680193	30.337	267	186	19	10	264	4	263	1.60583e-17	88	IMGVR_UViG_3300033156_001063|3300033156|Ga0366836_100465167	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63559790	30.337	267	186	19	10	264	4	263	1.60583e-17	88	IMGVR_UViG_3300033150_001045|3300033150|Ga0366835_102846238	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63265277	30.337	267	186	19	10	264	4	263	1.60583e-17	88	IMGVR_UViG_3300033141_005269|3300033141|Ga0366833_1000359108	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|45712780	26.736	288	211	43	12	262	59	340	2.31427e-17	89	IMGVR_UViG_3300027881_000022|3300027881|Ga0255055_1000019327	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20468623	28.214	280	201	35	16	262	56	333	3.36989e-17	88	IMGVR_UViG_3300014913_000103|3300014913|Ga0164310_1000065512	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|3592353	26.335	281	207	37	16	262	55	332	3.91003e-17	88	IMGVR_UViG_3300005098_000394|3300005098|Ga0072683_11160013	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|57376167	27.113	284	207	43	16	262	56	333	1.61612e-16	86	IMGVR_UViG_3300031699_000018|3300031699|Ga0315535_10020128	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20457840	30.072	276	193	13	1	264	14	288	9.82545e-16	83	IMGVR_UViG_3300014886_000125|3300014886|Ga0180300_100007146	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63682071	30.739	257	178	17	1	242	1	255	9.86467e-16	83	IMGVR_UViG_3300033156_000392|3300033156|Ga0366836_10002575	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63560151	27.174	276	201	17	1	263	37	308	1.14246e-15	84	IMGVR_UViG_3300033150_000870|3300033150|Ga0366835_100040721	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|58389611	28.629	248	177	13	25	266	78	318	1.37287e-15	83	IMGVR_UViG_3300031877_000010|3300031877|Ga0315314_10012155	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|59653135	27.758	281	203	21	6	268	12	289	1.78828e-15	83	IMGVR_UViG_3300032053_000550|3300032053|Ga0315284_1000325624	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|12379187	28.125	288	207	25	1	266	1	285	6.16704e-15	81	IMGVR_UViG_3300009034_000182|3300009034|Ga0115863_100276729	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|56175361	26.224	286	211	20	1	268	1	284	1.36933e-14	80	IMGVR_UViG_3300031227_001373|3300031227|Ga0307928_100046047	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62510420	26.797	306	224	43	1	266	1	303	6.85273e-14	78	IMGVR_UViG_3300033062_002592|3300033062|Ga0346718_10600208120	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62389907	26.797	306	224	43	1	266	1	303	6.85273e-14	78	IMGVR_UViG_3300032797_000749|3300032797|Ga0346507_10598987108	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|2622555	29.439	214	151	23	36	242	60	257	4.26898e-13	76	IMGVR_UViG_3300002966_000088|3300002966|JGI24721J44947_100044579	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|45667152	29.439	214	151	23	36	242	60	257	4.34649e-13	76	IMGVR_UViG_3300027863_001759|3300027863|Ga0207433_100003365	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|4219756	29.439	214	151	23	36	242	60	257	4.39759e-13	76	IMGVR_UViG_3300005573_001623|3300005573|Ga0078972_10009985	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63666897	24.643	280	211	35	16	262	47	324	6.89399e-13	76	IMGVR_UViG_3300033155_001175|3300033155|Ga0366827_100040833	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63579686	24.643	280	211	35	16	262	47	324	6.89399e-13	76	IMGVR_UViG_3300033153_003034|3300033153|Ga0366824_100744431	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63477633	24.643	280	211	35	16	262	47	324	6.89399e-13	76	IMGVR_UViG_3300033148_001693|3300033148|Ga0366832_100770233	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63340541	24.643	280	211	35	16	262	47	324	6.89399e-13	76	IMGVR_UViG_3300033143_001567|3300033143|Ga0366829_100381632	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|19043976	25.475	263	196	15	12	263	87	345	7.10746e-13	76	IMGVR_UViG_3300013103_000157|3300013103|Ga0164318_100069668	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|26830910	26.056	284	210	21	1	266	1	281	8.18422e-13	75	IMGVR_UViG_3300020171_000011|3300020171|Ga0180732_100036642	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|2749218	29.437	231	163	20	51	266	88	313	1.73229e-12	74	IMGVR_UViG_3300003332_000132|3300003332|GBSed_1000136620	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|66942365	25.49	306	228	43	1	266	1	303	1.75107e-12	74	IMGVR_UViG_3300035208_002851|3300035208|Ga0376279_0000084_54740_55669	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|19844426	25.49	306	228	43	1	266	1	303	1.76735e-12	74	IMGVR_UViG_3300014204_000133|3300014204|Ga0172381_1000008094	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|6369346	30.396	227	158	23	47	258	52	270	2.85604e-12	74	IMGVR_UViG_3300006654_000332|3300006654|Ga0101728_10314136	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|2994257	30.396	227	158	23	47	258	52	270	2.85604e-12	74	IMGVR_UViG_3300003690_000344|3300003690|PicViral_100086914	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|68036964	24.653	288	217	21	1	268	1	287	3.14103e-12	74	IMGVR_UViG_3300035698_023570|3300035698|Ga0374944_608127_5249_6115	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|55139313	27.848	237	171	26	47	266	58	285	6.18342e-12	73	IMGVR_UViG_3300030382_003449|3300030382|Ga0183680_100002747	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|37052067	27.848	237	171	26	47	266	58	285	6.18342e-12	73	IMGVR_UViG_3300025097_001521|3300025097|Ga0208010_10021617	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|15398186	27.848	237	171	26	47	266	58	285	6.24794e-12	73	IMGVR_UViG_3300010155_000805|3300010155|Ga0098047_100027197	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|7624212	27.848	237	171	26	47	266	58	285	6.24794e-12	73	IMGVR_UViG_3300006927_000192|3300006927|Ga0098034_100055612	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|6649666	27.848	237	171	26	47	266	58	285	6.24794e-12	73	IMGVR_UViG_3300006753_000121|3300006753|Ga0098039_10003868	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|24345875	26.978	278	203	20	2	262	38	312	6.4924e-12	73	IMGVR_UViG_3300018080_000575|3300018080|Ga0180433_100031595	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|31888988	25	268	201	23	16	266	32	293	1.42183e-11	72	IMGVR_UViG_3300022188_000130|3300022188|Ga0190313_100233511	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|68029406	28.571	217	155	13	47	254	60	272	1.43497e-11	72	IMGVR_UViG_3300035698_005085|3300035698|Ga0374944_622476_27551_28414	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63289140	23.97	267	203	17	9	263	87	348	1.48339e-11	72	IMGVR_UViG_3300033141_004448|3300033141|Ga0366833_100054983	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|48524820	25.086	291	218	31	1	267	4	287	1.86947e-11	71	IMGVR_UViG_3300028840_002573|3300028840|Ga0309773_10267808	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|23951028	25.086	291	218	31	1	267	4	287	1.86947e-11	71	IMGVR_UViG_3300017971_003420|3300017971|Ga0180438_1000816319	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|23809516	25.086	291	218	31	1	267	4	287	1.86947e-11	71	IMGVR_UViG_3300017963_002668|3300017963|Ga0180437_1001232810	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|64395100	29.749	279	196	26	1	259	15	287	3.12804e-11	71	IMGVR_UViG_3300033991_000127|3300033991|Ga0334965_0000541_16134_17027	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|57239165	26.383	235	173	23	47	266	61	287	3.35731e-11	71	IMGVR_UViG_3300031673_007199|3300031673|Ga0307377_100120897	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|57219477	26.383	235	173	23	47	266	61	287	3.35731e-11	71	IMGVR_UViG_3300031669_005367|3300031669|Ga0307375_100288145	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|56941402	26.383	235	173	23	47	266	61	287	3.35731e-11	71	IMGVR_UViG_3300031578_006756|3300031578|Ga0307376_100264646	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|12393451	27.16	243	177	14	34	265	70	309	3.7542e-11	71	IMGVR_UViG_3300009034_000308|3300009034|Ga0115863_10099654	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|58390084	26.848	257	188	20	1	242	1	252	4.26764e-11	70	IMGVR_UViG_3300031877_000069|3300031877|Ga0315314_10055236	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|78724950	26.95	282	206	38	16	262	50	328	4.97417e-11	71	IMGVR_UViG_3300043256_000157|3300043256|Ga0484854_0000110_18063_19088	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|78712864	26.95	282	206	38	16	262	50	328	4.97417e-11	71	IMGVR_UViG_3300043220_000034|3300043220|Ga0484910_001930_761_1786	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|70076418	26.95	282	206	38	16	262	50	328	4.97417e-11	71	IMGVR_UViG_3300037247_001136|3300037247|Ga0392330_0000046_35654_36679	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|3255865	27.668	253	183	25	21	264	6	242	5.89242e-11	69	IMGVR_UViG_3300004209_000001|3300004209|Ga0066649_1000022922	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63495748	25.177	282	211	25	1	266	1	273	8.70511e-11	69	IMGVR_UViG_3300033148_007178|3300033148|Ga0366832_100754916	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|30804074	26.471	238	175	26	41	267	64	286	9.06596e-11	69	IMGVR_UViG_3300021482_000055|3300021482|Ga0190333_10004377	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63527886	25.541	231	172	14	47	266	58	285	1.1786e-10	69	IMGVR_UViG_3300033149_005185|3300033149|Ga0366834_102589012	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63462949	25.541	231	172	14	47	266	58	285	1.1786e-10	69	IMGVR_UViG_3300033148_005804|3300033148|Ga0366832_100887610	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20457696	26.749	243	178	14	34	265	65	304	1.27879e-10	69	IMGVR_UViG_3300014886_000168|3300014886|Ga0180300_100004922	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|26839109	28.679	265	189	19	16	266	18	277	1.41959e-10	69	IMGVR_UViG_3300020171_000459|3300020171|Ga0180732_100082521	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|30811710	24.651	215	162	14	62	266	73	283	1.56327e-10	69	IMGVR_UViG_3300021504_000017|3300021504|Ga0190344_10008346	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62524164	25	228	171	14	44	266	71	289	1.57295e-10	69	IMGVR_UViG_3300033064_000939|3300033064|Ga0364475_1705126211	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63826666	26.848	257	188	13	21	266	219	473	2.42786e-10	69	IMGVR_UViG_3300033388_008592|3300033388|Ga0370355_100427112	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|6449728	23.932	234	178	26	44	266	70	288	2.528e-10	68	IMGVR_UViG_3300006736_002090|3300006736|Ga0098033_10058925	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|45390601	25.882	255	189	29	21	264	6	242	2.57813e-10	68	IMGVR_UViG_3300027815_000238|3300027815|Ga0209726_100000919	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|794378	25.882	255	189	29	21	264	6	242	2.61064e-10	68	IMGVR_UViG_3300000574_000014|3300000574|JGI1357J11328_100009958	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|13522867	26.147	218	161	24	63	266	79	286	3.83926e-10	68	IMGVR_UViG_3300009285_006862|3300009285|Ga0103680_1000117519	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|2166269	26.147	218	161	24	63	266	74	281	4.24645e-10	68	IMGVR_UViG_3300002460_000246|3300002460|C687J35021_1000157018	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|30810745	27.778	234	169	20	47	267	60	286	4.36159e-10	68	IMGVR_UViG_3300021500_000105|3300021500|Ga0190347_10008056	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|30773459	27.686	242	175	37	47	266	60	286	5.1358e-10	67	IMGVR_UViG_3300021471_000142|3300021471|Ga0190359_100371712	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|13515191	23.144	229	176	13	47	266	53	277	5.21537e-10	67	IMGVR_UViG_3300009285_008253|3300009285|Ga0103680_100380052	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|8374208	26.295	251	185	21	21	264	6	242	5.50747e-10	67	IMGVR_UViG_3300007354_000127|3300007354|Ga0104761_1000005217	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|8360133	26.295	251	185	21	21	264	6	242	5.50747e-10	67	IMGVR_UViG_3300007351_000576|3300007351|Ga0104751_1000005293	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|77253938	26.102	295	218	42	3	266	53	336	5.78424e-10	68	IMGVR_UViG_3300042808_000028|3300042808|Ga0482147_0000018_4027_5043	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|44300063	26.102	295	218	42	3	266	53	336	5.78424e-10	68	IMGVR_UViG_3300027715_000005|3300027715|Ga0208665_1000001342	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|7683002	26.102	295	218	42	3	266	53	336	5.81518e-10	68	IMGVR_UViG_3300006930_000059|3300006930|Ga0079303_1000088310	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|68093778	25	236	177	29	44	266	71	290	6.50632e-10	67	IMGVR_UViG_3300035698_011995|3300035698|Ga0374944_569930_6913_7794	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|48822104	28.696	230	164	32	63	266	98	321	6.96861e-10	67	IMGVR_UViG_3300028897_000675|3300028897|Ga0309836_100123724	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|1747248	28.696	230	164	32	63	266	98	321	7.01123e-10	67	IMGVR_UViG_3300002053_000069|3300002053|SMTZ23_1000380922	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|1600945	28.696	230	164	32	63	266	98	321	7.01123e-10	67	IMGVR_UViG_3300001753_000027|3300001753|JGI2171J19970_1000309412	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|59498224	25	288	216	29	2	267	3	283	8.19686e-10	67	IMGVR_UViG_3300032046_000050|3300032046|Ga0315289_1000086611	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|62524522	25.424	236	176	23	47	267	60	287	8.81836e-10	66	IMGVR_UViG_3300033064_003325|3300033064|Ga0364475_1167460720	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|72492192	24.476	286	216	25	2	265	29	311	1.12348e-09	66	IMGVR_UViG_3300038550_000154|3300038550|Ga0436471_0000021_75333_76280	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|19289787	27.966	236	170	26	47	266	56	281	1.47679e-09	66	IMGVR_UViG_3300013136_000244|3300013136|Ga0172370_100185868	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20465309	26.117	291	215	29	2	267	37	323	1.67749e-09	66	IMGVR_UViG_3300014911_000002|3300014911|Ga0180301_10000030115	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32023722	26.087	230	170	28	49	266	71	284	1.8211e-09	66	IMGVR_UViG_3300022223_000042|3300022223|Ga0224501_1000219224	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32161610	23.355	304	233	46	1	263	48	346	1.83023e-09	66	IMGVR_UViG_3300022538_000573|3300022538|Ga0247413_14606007	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32165098	23.355	304	233	46	1	263	48	346	1.91847e-09	66	IMGVR_UViG_3300022539_000656|3300022539|Ga0247426_10007939	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|70887435	24.896	241	181	19	29	263	14	241	1.98179e-09	65	IMGVR_UViG_3300037484_001942|3300037484|Ga0395807_0000241_23309_24046	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|70556419	24.896	241	181	19	29	263	14	241	1.98179e-09	65	IMGVR_UViG_3300037424_003016|3300037424|Ga0395806_0000551_23309_24046	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20156467	26.84	231	169	13	47	267	62	289	2.14897e-09	66	IMGVR_UViG_3300014613_000352|3300014613|Ga0180008_10035787	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|63640061	23.207	237	182	30	44	266	71	291	2.16198e-09	66	IMGVR_UViG_3300033153_010744|3300033153|Ga0366824_10540902	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|31889375	26.957	230	168	19	47	264	75	297	2.4303e-09	66	IMGVR_UViG_3300022188_000100|3300022188|Ga0190313_10013066	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|38237991	25.606	289	215	25	2	267	37	323	2.50978e-09	66	IMGVR_UViG_3300025163_000026|3300025163|Ga0209410_10007411	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|32190532	25.606	289	215	25	2	267	37	323	2.50978e-09	66	IMGVR_UViG_3300022552_000422|3300022552|Ga0212118_1000172315	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|19043881	25.606	289	215	25	2	267	37	323	2.52392e-09	66	IMGVR_UViG_3300013103_000052|3300013103|Ga0164318_1000071618	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|3593850	25.606	289	215	25	2	267	37	323	2.52392e-09	66	IMGVR_UViG_3300005099_000087|3300005099|Ga0072682_1345662	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|56998935	24.476	286	216	25	2	265	29	311	3.73435e-09	65	IMGVR_UViG_3300031604_000006|3300031604|Ga0315309_10011978	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|12811573	25.974	231	171	20	44	266	70	288	3.74917e-09	65	IMGVR_UViG_3300009149_003904|3300009149|Ga0114918_1000757312	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|58389388	26.866	268	196	19	11	265	41	302	3.76795e-09	65	IMGVR_UViG_3300031877_000335|3300031877|Ga0315314_1000130100	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|20465478	26.336	262	193	47	20	264	11	242	4.12748e-09	64	IMGVR_UViG_3300014911_000632|3300014911|Ga0180301_1000002952	-
JAIPET010000001.1_MCP	gnl|BL_ORD_ID|14234597	27.368	285	207	32	1	266	41	312	5.36375e-09	64	IMGVR_UViG_3300009503_000206|3300009503|Ga0123519_1001030515	-
